title,type,genres,releaseYear,imdbId,imdbAverageRating,imdbNumVotes
Cats in the Museum,movie,"Adventure, Animation, Comedy",2023,tt24069962,4.6,609
A Good Son,movie,"Comedy, Horror",2022,tt18251794,7.6,20
The Tinder Swindler,movie,"Crime, Documentary",2022,tt14992922,7.1,75773
Confinement,movie,,2018,,,
"One Day, You Will Reach the Sea",movie,Drama,2022,tt16734276,6.4,267
The Wonderful Story of Henry Sugar,movie,"Adventure, Comedy, Drama",2023,tt16968450,7.4,80935
Your Lucky Day,movie,Thriller,2023,tt16424988,5.9,3914
Shadow,movie,Drama,2022,tt17663126,7.4,27
The Ledge,movie,"Action, Adventure, Thriller",2022,tt6805938,5.2,6967
Ordinary Failures,movie,"Drama, Sci-Fi",2022,tt13844844,5.8,210
The Night of the 12th,movie,"Crime, Drama, Mystery",2022,tt16953666,7,11662
The Path,movie,Drama,2022,tt13453138,6.2,379
The Game,movie,"Drama, History, Thriller",2022,tt13400142,7.1,1355
Halfway Home,movie,"Fantasy, Romance",2022,tt12925390,6.4,927
What Are The Odds?,movie,"Music, Documentary",2021,,,
"Szia, Életem!",movie,Comedy,2022,tt12720014,6.5,1271
Hadik,movie,"Action, Adventure, Biography",2023,tt15299406,4.5,1904
Hamel el-Laqab,movie,Comedy,2022,tt18263348,5.6,865
Day by Day,movie,"Comedy, Drama",2022,tt11611064,6.4,1350
Kapil Sharma: I'm Not Done Yet,movie,Comedy,2022,tt14174040,6.3,6924
Varalaru Mukkiyam,movie,"Comedy, Romance",2022,tt17009584,4.2,603
Aziz Ansari: Nightclub Comedian,movie,Comedy,2022,tt17005888,7,2631
Amandla,movie,"Crime, Drama",2022,tt5343008,5.6,474
Hello Jadoo: The Secret of Jeju Island,movie,"Adventure, Animation, Comedy",2022,tt18115222,8.6,417
The Equalizer 3,movie,"Action, Crime, Thriller",2023,tt17024450,6.8,146728
Planet Dinosaur: Killer Elite,movie,Documentary,2018,,,
A Stitch in Time,movie,Drama,2022,tt13834986,6.8,351
The House,movie,"Animation, Comedy, Drama",2022,tt11703050,6.8,24333
Cherry Magic! Thirty Years of Virginity Can Make You a Wizard?!: The Movie,movie,"Comedy, Fantasy, Romance",2022,tt19632738,7.3,785
One Hell of a Holiday!,movie,Comedy,2023,tt15523334,5.1,480
The Privilege,movie,"Drama, Horror, Mystery",2022,tt14637290,4.7,6356
A•RIGATO –JARUJARU TOWER 2020–,movie,Comedy,2022,,,
Amaran,movie,"Action, Biography, Drama",2024,tt27118357,8.1,19291
Antebellum,movie,,2022,,,
Black and White,movie,"Musical, Short",2018,tt7612266,8.4,11
Marusarz. Tatrzanski orzel,movie,Biography,2022,tt17045592,5.6,32
Love Tactics,movie,"Comedy, Romance",2022,tt14486678,5.4,6718
Ms. Pat: Y'all Wanna Hear Something Crazy?,movie,Comedy,2022,tt15338656,6,296
Krime Story,movie,"Comedy, Crime, Drama",2022,tt10904808,3.6,306
Scala,movie,Documentary,2022,tt14064326,5.9,67
Mighty Express: Train Trouble,movie,"Animation, Family, Short",2022,tt16539862,5.3,18
Ghost blows out the light 2,movie,Action,2020,tt15127904,8.4,5
Restless,movie,"Action, Crime, Thriller",2022,tt14465894,5.8,5743
Ayaanle,movie,Drama,2022,tt15134118,9.4,84
Pelangi Tanpa Warna,movie,Drama,2022,tt17221000,7.3,39
Father & Son,movie,"Drama, Fantasy",2022,tt18163750,6.1,406
"Small, Slow But Steady",movie,"Drama, Sport",2022,tt17309864,6.9,1390
AI Love You,movie,"Drama, Romance, Sci-Fi",2022,tt11182810,4.6,1205
Reroute,movie,Thriller,2022,tt16900304,5.5,449
Celeb Five: Behind the Curtain,movie,"Comedy, Documentary",2022,tt18570468,4.8,40
Forgive Us Our Trespasses,movie,"Drama, Short",2022,tt17162524,6.5,2824
"Mirror, Mirror",movie,Comedy,2022,tt12358208,5,621
Erax,movie,"Family, Fantasy, Mystery",2022,tt17162512,4.4,477
Heart Shot,movie,"Action, Romance, Short",2022,tt17162546,4.9,1118
Quite Normal Men: The 'Forgotten Holocaust',movie,"Documentary, History, War",2022,tt17424334,7.2,2104
My Broken Mariko,movie,Drama,2022,tt17512706,6.5,716
Mo Gilligan: There's Mo to Life,movie,Comedy,2022,tt17162494,6.1,348
Fidibus,movie,"Drama, Short",2021,tt13854126,7.1,14
Pánský klub,movie,Comedy,2022,,,
Krishna Vrinda Vihari,movie,"Comedy, Drama, Romance",2022,tt19893706,5.8,2588
The Confidence Man JP: Episode of the Hero,movie,Drama,2022,tt17008472,6.4,563
Vietnamese Horror Story,movie,"Horror, Thriller",2022,tt17785786,4.2,294
B Cut,movie,"Action, Crime, Thriller",2022,tt23640330,5.6,95
Adam by Eve: A Live in Animation,movie,"Animation, Music",2022,tt18274178,6.2,603
Strangeness,movie,"Comedy, Drama",2022,tt17374778,6.7,1952
Cat Burglar,movie,"Animation, Comedy, Short",2022,tt17321170,6.6,718
Ride On,movie,"Action, Comedy, Drama",2023,tt15430628,6.3,6888
Ah Girls Go Army,movie,"Comedy, Drama",2022,tt16756942,4,187
Poochandi,movie,"Thriller, Horror",2022,,,
Kongsi Raya,movie,"Comedy, Family, Romance",2022,tt16806990,6.4,112
Milosc jest blisko,movie,"Comedy, Romance",2022,tt16757706,4.8,117
Boonie Bears: Back to Earth,movie,"Animation, Comedy, Family",2022,tt17081112,5.7,719
A Sacrifice,movie,"Drama, Horror, Mystery",2024,tt16491560,5,5670
Run to Ground,movie,"Drama, Thriller",2011,tt1560780,5.2,88
Hawaiian Gardens,movie,"Crime, Drama, Romance, Comedy",2001,tt0256797,4.2,78
Behind the Scenes with Jane Campion,movie,"Documentary, Short",2022,tt18184270,6.5,140
Horizon: An American Saga - Chapter 1,movie,"Drama, Western",2024,tt17505010,6.6,41003
Code 8: Part II,movie,"Action, Crime, Drama",2024,tt14764464,5.7,16028
Badland Hunters,movie,"Action, Adventure, Crime",2024,tt29722855,5.9,12511
Lonesome,movie,Drama,2022,tt15258032,6.5,1406
UFO,movie,Drama,2022,tt14369286,4.8,1488
Champions,movie,"Comedy, Drama, Sport",2023,tt15339570,6.8,33134
Into the Wind,movie,"Comedy, Drama, Romance",2022,tt17044594,5.3,1305
Off the Beaten Track,movie,Documentary,2010,tt1785497,7.6,56
Ali Wong: Don Wong,movie,Comedy,2022,tt17542000,6.6,3573
Hold My Hand,movie,"Comedy, Romance",2022,tt15417010,5.8,648
Anka,movie,"Action, Drama",2022,tt15520090,4.7,863
Qala,movie,"Drama, Music",2022,tt14428598,7.2,8190
Rebel Moon - Part Two: The Scargiver,movie,"Action, Adventure, Drama",2024,tt23137904,5.3,59926
Facing Nolan,movie,"Biography, Documentary, Sport",2022,tt17511190,7.9,1978
Split at the Root,movie,Documentary,2022,tt17371686,8,48
Mister Mummy,movie,"Comedy, Drama",2022,tt17736704,2.2,979
Love in the Villa,movie,"Comedy, Romance",2022,tt15463032,5.5,14433
A Perfect Pairing,movie,"Comedy, Romance",2022,tt15215512,6.1,18408
Ranga Ranga Vaibhavanga,movie,"Comedy, Drama, Romance",2022,tt15509564,5.4,1083
The Road to El Camino: Behind the Scenes of El Camino: A Breaking Bad Movie,movie,"Documentary, Short",2019,tt11151792,7.1,1658
Whindersson Nunes: My Own Show!,movie,"Comedy, Documentary",2022,tt17887288,7,350
Sherdil,movie,"Comedy, Drama",2022,tt15964308,6.6,3012
Thiên Linh Cái: Chuyện Chưa Kể,movie,"Horror, Mystery, Thriller",2019,,,
"Let's Tie the Knot, Honey!",movie,Comedy,2022,tt19892832,5.4,55
Ténor,movie,"Comedy, Drama, Music",2022,tt15740736,6.5,1764
Tamasih el-Nil,movie,Comedy,2022,tt15532900,2.7,187
Shastry Viruddh Shastry,movie,Drama,2023,tt27621015,6.9,2391
Rebound,movie,"Drama, Sport",2023,tt27002199,7,513
Don't Forget I Love You,movie,"Drama, Romance",2022,tt17023920,6.2,85
Bade Miyan Chote Miyan,movie,"Action, Adventure, Sci-Fi",2024,tt18072316,3.7,39041
Surviving Paradise: A Family Tale,movie,Documentary,2022,tt18059108,7.5,979
Curious Caterer: Dying for Chocolate,movie,"Crime, Mystery",2022,tt16968790,6.5,1585
Christmas with You,movie,"Comedy, Family, Romance",2022,tt15824322,5.6,8269
Feast,movie,"Crime, Drama",2022,tt22084406,4.7,157
Always Amore,movie,"Drama, Romance",2022,tt18181656,6.8,1558
Bank of Dave,movie,"Biography, Comedy, Drama",2023,tt14308636,7.1,15803
A Man Called Otto,movie,"Comedy, Drama",2022,tt7405458,7.5,193462
Naked Truth,movie,Drama,2022,tt14573918,4.7,146
Taylor Tomlinson: Look at You,movie,"Comedy, Documentary",2022,tt18096250,7.4,4107
Thi Baan The Series: Moh Pla Wan,movie,"Romance, Drama, Comedy",2022,,,
Nezouh,movie,"Drama, War",2022,tt17006006,6.5,308
Pee Nak 3,movie,"Comedy, Horror",2022,tt19072268,5,296
The Killer,movie,"Action, Crime, Thriller",2022,tt19713090,6.7,5353
Bldg. N,movie,Horror,2022,tt17510216,3.7,76
Club Zero,movie,"Comedy, Drama, Thriller",2023,tt18235146,5.8,3357
Hunting Season,movie,"Comedy, Drama",2022,tt15675952,5.3,587
Is God a Number?,movie,Documentary,1999,tt25377476,5.9,58
My Robot Brother,movie,"Family, Sci-Fi",2022,tt15725474,5.5,132
Afwaah,movie,"Drama, Thriller",2023,tt15832148,5.7,4013
Too Old for Fairy Tales,movie,"Comedy, Family",2022,tt15575356,6.2,1973
Daeng Phra Khanong,movie,"Comedy, Horror, Thriller",2022,tt20563670,5.1,154
Paradise Highway,movie,"Crime, Drama, Thriller",2022,tt7469828,5.7,7546
Amaci Olmayan Grup,movie,Comedy,2021,tt12664200,2.8,375
Boogie Nights,movie,"Comedy, Drama, Fantasy",2022,tt22054008,4.9,54
11M: Terror in Madrid,movie,Documentary,2022,tt6275154,7,3232
Catherine Cohen: The Twist...? She's Gorgeous,movie,"Comedy, Documentary",2022,tt18254596,5.8,383
Sadako DX,movie,"Comedy, Horror, Mystery",2022,tt19815280,3.6,635
Blippi the Musical,movie,Family,2021,tt20012146,4.1,25
Thar,movie,"Action, Crime, Drama",2022,tt14479746,6.1,8204
The Lockdown Plan,movie,"Comedy, Romance",2020,tt13079112,6.5,99
The Powerpuff Girls Rule!!!,movie,"Action, Adventure, Animation",2008,tt1353183,7.5,454
Lonely Castle in the Mirror,movie,"Adventure, Animation, Drama",2022,tt22868842,6.9,1482
80 for Brady,movie,"Comedy, Drama, Sport",2023,tt18079362,5.9,13343
Chappelle's Home Team - Earthquake: Legendary,movie,Comedy,2022,tt18278666,7,829
Take Me Home,movie,,2021,,,
The Return,movie,Documentary,2014,tt3387284,7.6,8
Devrim,movie,Documentary,2024,tt32236237,6.7,47
"From Meir, to Meir",movie,Documentary,2021,tt18315752,8,106
We're Both Grooms,movie,"Comedy, Romance",2022,tt20308842,7.3,100
Follow Her,movie,Thriller,2022,tt9172960,5,1525
Tin & Tina,movie,"Horror, Mystery, Thriller",2023,tt7354440,4.7,8537
The Mystery of Her,movie,Drama,2022,tt13308110,6.1,740
Chokehold,movie,"Drama, Thriller",2023,tt18353064,5.7,4977
The K.E.OP/S System,movie,"Action, Comedy, Mystery",2022,tt18183648,5.9,373
Backpackers,movie,"Comedy, Romance",2022,tt14404596,5.8,3668
Morrison,movie,Drama,2023,tt20724406,6.6,104
The Takeover,movie,"Action, Crime, Thriller",2022,tt18082758,5.3,5468
The Royal Hotel,movie,"Drama, Thriller",2023,tt18363072,5.8,14202
Storm Crashers,movie,"Adventure, Animation, Family",2024,tt8816708,6.2,574
Jul-24,movie,"Drama, Romance",2022,,,
Satu Untuk Selamanya,movie,"Drama, Horror",2022,,,
Iratta,movie,"Crime, Drama, Thriller",2023,tt25406500,7.7,7159
Sukhee,movie,"Comedy, Drama",2023,tt18266472,5.9,8256
Mike Epps: Indiana Mike,movie,"Comedy, Documentary",2022,tt18314226,4.5,327
Jeff Foxworthy: The Good Old Days,movie,"Biography, Comedy, Documentary",2022,tt18314220,6.3,576
Lighting up the Stars,movie,"Comedy, Drama",2022,tt15801594,7.5,2276
Post Truth,movie,"Comedy, Drama",2022,tt18690030,7,1047
誓言,movie,"History, Drama",2022,,,
Thrishanku,movie,"Adventure, Comedy, Drama",2023,tt27224074,6.3,654
A Man of Action,movie,"Biography, Crime, Drama",2022,tt12703292,6.4,3684
"Michela Giraud: The Truth, I Swear!",movie,"Comedy, Documentary",2022,tt18396984,5.3,96
Trust No One: The Hunt for the Crypto King,movie,"Crime, Documentary",2022,tt15479902,6.3,6379
Beads on One String,movie,"Adventure, Documentary, History",2011,tt2004170,7.4,16
Under Her Control,movie,Drama,2022,tt15006754,4.8,2097
In Good Hands,movie,"Comedy, Drama, Romance",2022,tt14898794,5.7,4432
The Lulú Club,movie,"Comedy, Drama",2023,tt23489688,4.4,285
The Beast Below,movie,"Action, Adventure, Comedy",2022,tt21243636,4.1,571
Maali Mama,movie,Comedy,2022,tt26315943,3.3,20
Anime Supremacy!,movie,"Comedy, Drama",2022,tt16303194,6.7,560
Nosso Sonho,movie,"Biography, Comedy, Drama",2023,tt15060662,7.2,1071
Diplodocus,movie,"Adventure, Animation, Family",2024,tt27850528,6.3,193
SLR,movie,"Horror, Thriller",2022,tt18259846,4.6,274
"Tony, Shelly and the Magic Light",movie,"Animation, Family, Fantasy",2023,tt14506102,7.2,179
March '68,movie,"Drama, History, Romance",2022,tt16023832,6.2,249
Dolphin Boy,movie,"Adventure, Animation, Family",2022,tt18526902,5.1,872
The Marriage App,movie,"Comedy, Romance",2022,tt18688184,5.5,2250
Elena Knows,movie,"Drama, Mystery",2023,tt28081899,5.5,793
In His Shadow,movie,"Crime, Drama, Thriller",2023,tt26763229,4.9,943
Hikaru Utada Live Sessions from Air Studios,movie,"Music, Documentary",2024,,,
Lost Bullet 2: Back for More,movie,"Action, Crime, Thriller",2022,tt14465706,6.3,6372
The Rocket Angels,movie,Comedy,2021,,,
Into the Deep,movie,"Crime, Drama, Horror",2022,tt11005128,4.6,1982
The Last Kingdom: Seven Kings Must Die,movie,"Action, Drama, History",2023,tt15767808,6.9,40514
Eternal Spring,movie,"Animation, Documentary",2022,tt20199286,7,1765
Leo,movie,"Action, Crime, Drama",2023,tt15654328,7.2,67900
40 Years Young,movie,Comedy,2022,tt16969906,4.5,701
Pearl,movie,"Drama, Horror, Thriller",2022,tt18925334,7,141695
Breaking the Sound Barrier,movie,Documentary,2020,,,
Inhuman Kiss: The Last Breath,movie,"Drama, Horror, Romance",2023,tt26923085,5,192
VidaaMuyarchi,movie,"Action, Crime, Drama",2025,tt18926098,6.2,22627
Squaring the Circle: The Story of Hipgnosis,movie,"Documentary, History",2022,tt10850264,7.7,2037
Kuntilanak 3,movie,"Adventure, Fantasy, Horror",2022,tt18750866,4.2,303
2 Talaat Harb,movie,Drama,2022,tt22393194,5,33
Farah,movie,"Drama, Thriller",2022,tt11883966,6.6,1202
The Devil You Know,movie,"Crime, Drama, Mystery",2022,tt14591594,5.3,1344
Jaane Jaan,movie,"Crime, Drama, Mystery",2023,tt15748830,7,15805
Organ Trail,movie,"Drama, Horror, Thriller",2023,tt18071972,5,2009
Broken Wings,movie,"Action, Drama, Romance",2022,tt18938680,5.7,1678
The Cursed Sanctuary X,movie,Horror,2021,tt15535428,5.1,54
Explorer,movie,Documentary,2022,tt17413020,6.6,289
Return to Space,movie,Documentary,2022,tt18555320,7.3,5983
Broken Idol: The Undoing of Diomedes Diaz,movie,"Crime, Documentary",2022,tt18750180,6.3,247
The Smoke Master,movie,"Action, Comedy, Fantasy",2022,tt14694192,5.6,214
The Way of the Househusband,movie,"Action, Comedy",2022,tt21097018,5.8,145
Copa 71,movie,"Documentary, History, Sport",2023,tt18163414,7.5,655
Silverton Siege,movie,"Action, Crime, Drama",2022,tt18563148,6.3,4712
Saw X,movie,"Horror, Mystery, Thriller",2023,tt21807222,6.6,90215
Laia,movie,,2022,,,
Then Barbara Met Alan,movie,"Biography, Drama",2022,tt16588654,6.8,273
Recep Ivedik 7,movie,Comedy,2022,tt19759204,5,8052
Faces of Anne,movie,"Horror, Mystery, Thriller",2022,tt10235670,5.8,620
The Fish Tale,movie,"Biography, Comedy, Drama",2022,tt18952724,7.1,448
Man of God,movie,Drama,2022,tt14990030,3.9,221
Devils,movie,"Action, Crime, Mystery",2023,tt27801630,5.9,664
Tell Me About Your Darkness,movie,"Drama, Thriller",2022,tt18246312,6.3,902
Return to Seoul,movie,Drama,2022,tt19719836,6.9,9877
The Goblin,movie,Action,2021,tt15760224,5.7,171
Pulang,movie,"Drama, Family",2022,,,
David Spade: Nothing Personal,movie,"Comedy, Documentary",2022,tt18955474,5.8,1021
The Taming of the Shrewd,movie,"Comedy, Romance",2022,tt18970380,4.6,1442
The Mystery of Marilyn Monroe: The Unheard Tapes,movie,"Biography, Documentary",2022,tt19034332,6.2,5894
Moving On,movie,Comedy,2022,tt15488088,6,4164
White Hot: The Rise & Fall of Abercrombie & Fitch,movie,Documentary,2022,tt19034522,5.8,5419
The Aftermath of Murder,movie,"Thriller, Drama",2021,,,
LiSA Another Great Day,movie,"Documentary, Music",2022,tt19112110,7.4,104
Luccas Neto em O Plano dos Vilões,movie,Comedy,2022,tt19768812,5.5,40
Quicksand,movie,"Drama, Horror, Thriller",2023,tt19056070,4.3,1737
The Convert,movie,Documentary,2008,tt5164654,,
Sausra,movie,"Drama, Short",2022,tt18936580,,
The Doll 3,movie,"Horror, Thriller",2022,tt11853944,4.8,327
Een volk zonder eigen land,movie,,2007,,,
Ronny Chieng: Speakeasy,movie,"Comedy, Documentary",2022,tt18830896,6.3,1785
Sister Death,movie,"Horror, Mystery",2023,tt19175696,5.7,9911
The Roundup: No Way Out,movie,"Action, Crime, Thriller",2023,tt21364552,6.6,7535
Crayon Shin-chan: Mononoke Ninja Chinpuden,movie,"Action, Adventure, Animation",2022,tt16410438,6.8,434
Lift,movie,"Action, Comedy, Crime",2024,tt14371878,5.5,49816
Mother's Love,movie,Comedy,2022,tt11269026,5.8,3987
The Kitchen,movie,"Action, Adventure, Drama",2023,tt4460800,4.8,8625
For Our Children,movie,Documentary,2022,tt19267492,7.8,20
Uncle Naji,movie,"Action, Comedy",2021,tt15467960,5.3,48
The Killing of a Journalist,movie,"Crime, Documentary",2022,tt21093696,7.8,456
Goodbye Cruel World,movie,Crime,2022,tt22644068,5.8,114
Choose Love,movie,"Comedy, Romance",2023,tt19267924,5,3563
Piargy,movie,Drama,2022,tt11790238,7.1,187
Ot vinta 3D,movie,,2013,,,
Havana,movie,Drama,2023,tt29430114,6.3,62
Jeong-sun,movie,Drama,2022,tt21968058,6.7,38
Archaeology of Love,movie,Drama,2022,tt23054688,6.8,13
Rumspringa,movie,Comedy,2022,tt19352286,5.4,1241
There's Something in the Barn,movie,"Comedy, Fantasy, Horror",2023,tt23060796,5.5,6419
Good Life,movie,Drama,2021,tt14888336,5.1,217
Tout doit disparaitre,movie,"Music, Comedy, Family, Romance",2022,,,
Operation Romeo,movie,"Drama, Mystery",2022,tt18923048,6.4,1441
Urban Myths,movie,"Horror, Fantasy",2022,,,
Out of the Darkness,movie,"Drama, War",2022,tt18935954,6.5,911
Drive-Away Dolls,movie,"Action, Comedy, Thriller",2024,tt19356262,5.4,24002
The Crow,movie,"Action, Crime, Fantasy",2024,tt1340094,4.7,36110
Moonage Daydream,movie,"Biography, Documentary, History",2022,tt9883832,7.6,15815
Chile '76,movie,Drama,2022,tt19758012,6.7,2107
Zanox,movie,"Comedy, Crime, Romance",2022,tt15692408,7.2,1847
Winter Dream,movie,"Drama, Sport",2022,tt19356530,4.8,78
Junkyard Dog,movie,"Comedy, Drama",2023,tt18550220,7,3098
Alfons Jitterbit - Class Trip Chaos!,movie,"Comedy, Family",2022,tt18967596,5.3,115
Thank You for Coming,movie,Comedy,2023,tt23036080,4.1,8926
The Kill Room,movie,"Comedy, Thriller",2023,tt11908172,5.5,8739
This Child Is Evil,movie,"Drama, Thriller",2022,tt21649884,5.1,118
Hold Your Breath: The Ice Dive,movie,"Documentary, Short, Sport",2022,tt19373274,6.6,1175
Inside,movie,"Drama, Thriller",2023,tt14781036,5.5,21633
Believer 2,movie,"Action, Crime, Thriller",2023,tt26258204,5.6,2092
Abdelinho,movie,"Comedy, Drama, Musical",2021,tt15022626,5,55
Of an Age,movie,"Drama, Romance",2022,tt14967472,7.1,4861
Plan 75,movie,"Drama, Sci-Fi",2022,tt19719904,6.6,2675
Tiger 24,movie,Documentary,2022,tt19760262,7.4,478
Wog Boys Forever,movie,Comedy,2022,tt14909354,5.2,617
Salma's Home,movie,Drama,2022,tt11388504,6.3,220
Ajoomma,movie,"Adventure, Comedy, Drama",2022,tt5213138,6.8,438
Latawiec,movie,"Drama, TV Movie",1983,,,
Water Get No Enemy,movie,"Documentary, Drama, Sport",2020,tt11692176,8.1,25
Gatta Kusthi,movie,"Comedy, Drama, Romance",2022,tt21617996,6.5,2860
Eobuba,movie,"Family, Comedy",2022,tt20563666,,
Tsunami,movie,Animation,2022,,,
Kisaragi Station,movie,"Drama, Horror",2022,tt21235352,5.5,438
Moloch,movie,"Horror, Mystery",2022,tt14412446,6,7640
Planeta Praha,movie,"Documentary, Family",2022,tt21637984,7.4,61
Oprah + Viola: A Netflix Special Event,movie,Talk-Show,2022,tt19404044,7.6,510
Rainbow,movie,Drama,2022,tt14722598,4.7,1170
Lancaster,movie,Documentary,2022,tt12384428,7.9,496
Rima,movie,"Drama, Horror, Thriller",2020,tt12707248,4.3,127
Downtown Owl,movie,"Comedy, Drama",2023,tt2542852,5,3921
Shark Bait,movie,"Horror, Thriller",2022,tt12550376,4.5,5357
Zeny a zivot,movie,Comedy,2022,tt19784368,5.2,50
At Your Service,movie,Documentary,2022,,,
Noise,movie,Drama,2022,tt11306932,6.6,1282
Maksym Osa: The Gold of Werewolf,movie,"History, Mystery, Thriller",2022,tt18688348,6,576
Fullmetal Alchemist: The Revenge of Scar,movie,"Action, Adventure, Fantasy",2022,tt18671386,5.4,2486
Fullmetal Alchemist: Final Transmutation,movie,"Action, Adventure, Fantasy",2022,tt18671660,5.5,1596
